Gemeinde;Gemeindename;Erststimmen;AfD - Erststimmen;%AFD
119;Siebeneichen;159;31;19.49685534591195
119;Uder;3186;1326;41.6195856873823
119;Volkmannsdorf;158;69;43.67088607594937
119;Volsemenhusen;163;46;28.220858895705522
119;Zehna;364;176;48.35164835164835
119;Ziegenhain;75;16;21.333333333333332
119;Überherrn;7807;1888;24.18342513129243
120;Bischbrunn;1297;330;25.443330763299922
120;Bodenkirchen;3546;722;20.360970107163002
120;Boos;1508;360;23.872679045092838
120;Brannenburg;4206;643;15.287684260580123
120;Brennberg;1442;393;27.25381414701803
120;Buckenhof;2111;166;7.8635717669351015
120;Bundorf;602;0;0.0
120;Burgebrach, M;4783;1212;25.339744929960275
120;Burgsalach;815;147;18.03680981595092
120;Burgstall;1007;488;48.46077457795432
120;Burkhardtsdorf;3988;1948;48.84653961885657
120;Denkendorf;3052;735;24.08256880733945
120;Drachselsried;1643;468;28.484479610468654
120;Durach;4910;762;15.519348268839105
120;Döhlau;2714;604;22.254974207811347
120;Dörfles-Esbach;2371;540;22.775200337410375
120;Ebensfeld, M;3890;800;20.565552699228792
120;Eberfing;1045;179;17.129186602870814
120;Eching;8368;1132;13.52772466539197
120;Eging a.See, M;2778;834;30.021598272138228
120;Egling;3648;679;18.61293859649123
120;Eisenhüttenstadt, Stadt;13829;5909;42.729047653481814
120;Elsnig;923;461;49.945828819068254
120;Elsterheide / Halštrowska Hola;2459;1084;44.08296055307035
120;Engelthal;836;98;11.722488038277511
120;Ensdorf;1494;303;20.281124497991968
120;Erlau;2148;1028;47.858472998137806
120;Falkenfels;746;215;28.820375335120644
120;Falkenstein/Vogtl., Stadt;4796;2049;42.72310258548791
120;Finning;1355;181;13.357933579335793
120;Fraunberg;2440;472;19.34426229508197
120;Gauting;12792;1288;10.068792995622264
120;Glattbach;2291;353;15.408118725447403
120;Grafenau, St;5432;1169;21.52061855670103
120;Grassau, M;4348;777;17.870285188592458
120;Groß Düben / Dźěwin;643;389;60.497667185069986
120;Großbeeren;5949;1536;25.819465456379223
120;Gräfelfing;8649;707;8.174355416811192
120;Guteborn;295;163;55.25423728813559
120;Harrislee;7222;995;13.777346995292163
120;Heldenstein;1868;447;23.92933618843683
120;Hohenstein-Ernstthal, Stadt;8940;3780;42.281879194630875
120;Holzkirchen, M;10291;1186;11.524633174618598
120;Langenzenn, St;7120;1382;19.410112359550563
120;Nonnenhorn;1278;140;10.954616588419405
120;Oldenhütten;88;16;18.181818181818183
120;Pripsleben;140;72;51.42857142857143
120;Raversbeuren;76;14;18.42105263157895
120;Rom;443;226;51.01580135440181
120;Rubenow;420;265;63.095238095238095
120;Ruppertshofen;153;40;26.143790849673202
120;Schleich;103;14;13.592233009708737
120;Sierksrade;167;56;33.532934131736525
120;Simonsberg;364;73;20.054945054945055
120;Starkenburg;95;10;10.526315789473685
120;Ummendorf;2941;489;16.626997619857192
120;Wadgassen;11012;2448;22.230294224482382
120;Zepelin;249;125;50.200803212851405
121;Biberbach, M;2380;522;21.932773109243698
121;Bischofsgrün;1171;173;14.773697694278395
121;Breitbrunn a.Chiemsee;1122;140;12.477718360071302
121;Breitenbrunn;1563;444;28.406909788867562
121;Buch a.Erlbach;2651;456;17.20105620520558
121;Buchloe, St;8303;1430;17.222690593761293
121;Burgau, St;5509;1507;27.355236885097113
121;Burgpreppach, M;933;0;0.0
121;Dietfurt a.d.Altmühl, St;4084;869;21.278158667972576
121;Dollnstein, M;1781;398;22.346996069623806
121;Ebermannstadt, St;4667;908;19.455753160488538
121;Ebersdorf b.Coburg;3928;967;24.618126272912424
121;Eckental, M;9892;1540;15.56813586736757
121;Eglfing;790;107;13.544303797468354
121;Elfershausen, M;1994;0;0.0
121;Elsenfeld, M;5023;1083;21.560820226956004
121;Emskirchen, M;4058;754;18.58058156727452
121;Essing, M;705;130;18.43971631205674
121;Feldkirchen;1089;251;23.048668503213957
121;Fischen i.Allgäu;2072;261;12.596525096525097
121;Floß, M;2295;585;25.49019607843137
121;Frauenau;1766;371;21.0079275198188
121;Freihung, M;1706;415;24.32590855803048
121;Fuchstal;2870;527;18.362369337979093
121;Fürstenfeldbruck, GKSt;19914;2764;13.879682635331926
121;Fürstenstein;2266;675;29.788172992056488
121;Gangkofen, M;4097;913;22.284598486697583
121;Georgensgmünd;4681;853;18.222602008117924
121;Gilching;11385;1464;12.859025032938076
121;Glonn, M;3146;446;14.17673235855054
121;Goldbach, M;6410;962;15.007800312012481
121;Grainet;1665;491;29.48948948948949
121;Grasbrunn;4347;476;10.950080515297907
121;Haimhausen;3465;500;14.43001443001443
121;Hasselberg;486;80;16.46090534979424
121;Himmelkron;2152;401;18.633828996282528
121;Hohenpolding;1090;265;24.31192660550459
121;Kastl;1853;408;22.01834862385321
121;Oberreute;1128;222;19.680851063829788
121;Osdorf;1262;169;13.391442155309033
121;Rayerschied;58;5;8.620689655172415
121;Rubkow;372;214;57.526881720430104
121;Sankt Goarshausen, Loreleystadt, Stadt;299;77;25.752508361204015
121;Schossin;164;66;40.24390243902439
121;Schuttertal;2107;298;14.143331751305173
121;Sirksfelde;184;35;19.02173913043478
121;Sönnebüll;158;25;15.822784810126583
121;Unlingen;1594;352;22.082810539523212
121;Wallerfangen;5916;1338;22.616632860040568
121;Warwerort;127;30;23.62204724409449
121;Weira;240;134;55.833333333333336
121;Ziesendorf;632;276;43.67088607594937
122;Bous;4060;879;21.65024630541872
122;Bruckberg;673;114;16.939078751857355
122;Bruckmühl, M;10724;2273;21.195449459157032
122;Brunn;1087;217;19.963201471941122
122;Burgsinn, M;1614;271;16.790582403965303
122;Burgwindheim, M;840;270;32.142857142857146
122;Burtenbach, M;2034;616;30.285152409046216
122;Buttenwiesen;4028;1011;25.099304865938432
122;Bütthard, M;901;124;13.762486126526083
122;Dasing;3753;708;18.864908073541166
122;Dieterskirchen;691;199;28.798842257597684
122;Dingolshausen;954;181;18.9727463312369
122;Dittenheim;1313;214;16.2985529322163
122;Effeltrich;1865;259;13.88739946380697
122;Egweil;838;165;19.689737470167064
122;Ergersheim;695;94;13.525179856115107
122;Erlenbach a.Main, St;5351;1118;20.893290973649783
122;Euerdorf, M;960;0;0.0
122;Flossenbürg;1105;201;18.190045248868778
122;Freudenberg;2997;539;17.98465131798465
122;Fürstenzell, M;5459;1112;20.37003114123466
122;Geiersthal;1490;429;28.79194630872483
122;Geisenfeld, St;6837;1612;23.577592511335382
122;Geltendorf;3962;563;14.209994952044422
122;Geratskirchen;633;135;21.327014218009477
122;Grafing b.München, St;8860;1040;11.738148984198645
122;Grafling;1849;538;29.09680908599243
122;Greding, St;4897;775;15.826015928119256
122;Großostheim, M;10105;2046;20.24740227610094
122;Grünwald;7149;708;9.90348300461603
122;Haidmühle;900;299;33.22222222222222
122;Haldenwang;2680;436;16.26865671641791
122;Hebertshausen;3748;512;13.660618996798293
122;Inning a.Holz;1052;207;19.67680608365019
122;Jettenbach;493;119;24.137931034482758
122;Kirchweidach;1714;310;18.08634772462077
122;Krün;1284;200;15.576323987538942
122;Landau a.d.Isar, St;7702;1988;25.81147753830174
122;Laufen, St;3886;697;17.93618116314977
122;Oberasbach, St;11378;2061;18.113904025312006
122;Opfenbach;1489;298;20.013431833445264
122;Ostenfeld (Rendsburg);352;55;15.625
122;Rechlin;1055;444;42.08530805687204
122;Reckershausen;142;55;38.732394366197184
122;Rudelzhausen;2240;519;23.169642857142858
122;Sarnow;195;105;53.84615384615385
122;Sauerthal;80;20;25.0
122;Schoden;214;30;14.018691588785046
122;Schutterwald;4784;870;18.18561872909699
122;Schwanheide;366;153;41.80327868852459
122;Sinspelt;124;24;19.35483870967742
122;Steinhorst;309;54;17.475728155339805
122;Talling;94;26;27.659574468085108
122;Weddingstedt;1171;221;18.872758326216907
123;Bad Hindelang, M;3394;385;11.343547436652917
123;Brunnen;1235;261;21.133603238866396
123;Buttenheim, M;2487;577;23.20064334539606
123;Buxheim;2053;377;18.363370677057965
123;Chiemsee;117;13;11.11111111111111
123;Dittelbrunn;5081;1025;20.173194253099783
123;Eggolsheim, M;4595;887;19.30359085963003
123;Eichstätt, GKSt;8237;1009;12.249605438873376
123;Ensdorf;3805;854;22.444152431011826
123;Eschau, M;2633;636;24.154956323585264
123;Eurasburg;2869;459;15.998605785988149
123;Fahrenzhausen;3147;629;19.987289482046393
123;Feilitzsch;1809;379;20.95080154781647
123;Feucht, M;9024;1633;18.09618794326241
123;Fladungen, St;1468;0;0.0
123;Gebenbach;603;124;20.563847429519072
123;Geiselhöring, St;4162;1006;24.171071600192214
123;Georgenberg;901;259;28.74583795782464
123;Germering, GKSt;22226;2627;11.819490686583281
123;Gotteszell;794;285;35.89420654911839
123;Grattersdorf;983;267;27.161749745676502
123;Greifenberg;1460;170;11.643835616438356
123;Haar;11354;1528;13.457812224766602
123;Hohenlinden;2126;383;18.015051740357478
123;Hörup;402;56;13.930348258706468
123;Irschenberg;2089;516;24.700813786500717
123;Isen, M;3673;567;15.436972502041927
123;Kirchdorf;980;158;16.122448979591837
123;Marktl, M;1848;382;20.67099567099567
123;Mittenwald, M;4544;731;16.087147887323944
123;Obermichelbach;2292;368;16.05584642233857
123;Osterby;578;77;13.321799307958477
123;Reich;148;36;24.324324324324323
123;Ritzerow;208;100;48.07692307692308
123;Sassen-Trantow;527;279;52.94117647058823
123;Sauldorf;1765;462;26.175637393767705
123;Schömerich;71;18;25.35211267605634
123;Sollwitt;171;20;11.695906432748538
123;Speicher, Stadt;825;253;30.666666666666668
123;Sterley;498;109;21.88755020080321
123;Thalfang;628;149;23.726114649681527
123;Untermarchtal;379;107;28.232189973614776
123;Wutöschingen;3742;885;23.650454302512024
124;Bad Griesbach i.Rottal, St;5107;1409;27.589582925396513
124;Deisenhausen;988;229;23.178137651821864
124;Donnersdorf;1326;311;23.453996983408747
124;Eching;2795;498;17.817531305903398
124;Edling;2917;554;18.99211518683579
124;Eggenthal;993;170;17.119838872104733
124;Eggingen;1081;204;18.87141535615171
124;Egloffstein, M;1426;313;21.949509116409537
124;Eibelstadt, St;2212;242;10.940325497287523
124;Eitensheim;1900;334;17.57894736842105
124;Elsterwerda, Stadt;4825;2201;45.61658031088083
124;Erkner, Stadt;7679;2586;33.676259929678345
124;Eschlkam, M;2263;813;35.92576226248343
124;Faulbach;1800;370;20.555555555555557
124;Freising, GKSt;26859;2859;10.644476711716743
124;Fuchsstadt;1347;0;0.0
124;Gaißach;2159;397;18.38814265863826
124;Gallmersgarten;492;87;17.682926829268293
124;Grafenwöhr, St;3445;942;27.34397677793904
124;Haibach;5665;978;17.263901147396293
124;Hebertsfelden;2471;473;19.14204775394577
124;Herdwangen-Schönach;2239;557;24.877177311299686
124;Hermsdorf;454;271;59.691629955947135
124;Herrsching a.Ammersee;6677;709;10.61854126104538
124;Hofstetten;1308;250;19.1131498470948
124;Holt;70;15;21.428571428571427
124;Immenstadt i.Allgäu, St;8408;1421;16.900570884871552
124;Inzell;3143;486;15.46293350302259
124;Kasendorf, M;1707;319;18.687756297598124
124;Kirchberg;731;193;26.40218878248974
124;Kirchseeon, M;5606;810;14.448804851944345
124;Kraiburg a.Inn, M;2511;633;25.209080047789726
124;Kreuth;2110;263;12.464454976303317
124;Loiching;2494;541;21.69206094627105
124;Marktschellenberg, M;1082;229;21.164510166358596
124;Mehring;1618;321;19.839307787391842
124;Murnau a.Staffelsee, M;7740;933;12.054263565891473
124;Osterrönfeld;2630;435;16.539923954372625
124;Puschendorf;1567;235;14.996809189534142
124;Röbel/Müritz, Stadt;2381;926;38.891222175556486
124;Röthenbach (Allgäu);1279;222;17.35731039874902
124;Sauzin;237;142;59.91561181434599
124;Scheidt;137;34;24.817518248175183
124;Schöndorf;242;33;13.636363636363637
124;Sprakebüll;177;19;10.734463276836157
124;Stockem;32;3;9.375
124;Stubben;220;49;22.272727272727273
124;Traben-Trarbach, Stadt;1473;337;22.87847929395791
124;Unterstadion;460;128;27.82608695652174
124;Uttenweiler;2456;564;22.964169381107492
124;Wernburg;378;182;48.148148148148145
125;Bobingen, St;10220;1855;18.15068493150685
125;Buch a.Wald;683;161;23.57247437774524
125;Burgheim, M;3048;715;23.45800524934383
125;Calvörde;2188;940;42.96160877513711
125;Dillingen a.d.Donau, GKSt;11236;3015;26.833392666429333
125;Eckartsberga, Stadt;1449;733;50.586611456176676
125;Edersleben;657;297;45.205479452054796
125;Eggstätt;1954;337;17.246673490276358
125;Eisenberg;818;113;13.814180929095354
125;Ellingen, St;2695;470;17.43970315398887
125;Erlenbach b.Marktheidenfeld;1711;294;17.18293395675044
125;Falkenberg;1033;506;48.98354307841239
125;Falkenstein, M;2198;583;26.524112829845315
125;Fensterbach;1750;395;22.571428571428573
125;Gammelsdorf;1029;194;18.853255587949466
125;Gerhardshofen;1743;392;22.48995983935743
125;Gerolsbach;2523;496;19.659135949266744
125;Grafrath;2563;259;10.105345298478346
125;Groß Pankow (Prignitz);2489;1029;41.34190437926878
125;Groß Quenstedt;583;243;41.680960548885075
125;Großheubach, M;3308;709;21.432889963724303
125;Haarbach;1791;424;23.67392518146287
125;Hausen;1530;310;20.26143790849673
125;Hengersberg, M;4670;1300;27.8372591006424
125;Küssaberg;3370;674;20.0
125;Lauben;2220;377;16.98198198198198
125;Lohkirchen;562;150;26.690391459074732
125;Mamming;1988;506;25.452716297786722
125;Miesbach, St;6752;1190;17.62440758293839
125;Neuötting, St;4702;1067;22.69247128881327
125;Oberammergau;3233;550;17.012063099288586
125;Osterstedt;344;82;23.837209302325583
125;Rheinböllen, Stadt;1427;405;28.381219341275404
125;Roßtal, M;6832;1119;16.3788056206089
125;Röckwitz;172;69;40.116279069767444
125;Scheidegg, M;2780;442;15.899280575539569
125;Schiesheim;97;31;31.95876288659794
125;Schmatzin;145;85;58.62068965517241
125;Schweich, Stadt;2275;399;17.53846153846154
125;Siggelkow;463;205;44.27645788336933
125;Stadum;491;110;22.403258655804482
125;Sülm;125;29;23.2
125;Talkau;297;71;23.905723905723907
125;Unterwachingen;118;36;30.508474576271187
125;Wain;988;241;24.39271255060729
125;Welmbüttel;194;54;27.835051546391753
125;Wilhelmsdorf;114;44;38.59649122807018
125;Wittnau;1051;92;8.753568030447193
125;Ürzig;265;53;20.0
126;Bonstetten;1064;146;13.721804511278195
126;Buchdorf;1366;268;19.619326500732065
126;Eiselfing;2134;369;17.291471415182755
126;Eisingen;2268;324;14.285714285714286
126;Ergolding, M;7920;1621;20.467171717171716
126;Esselbach;1386;297;21.428571428571427
126;Forchheim, GKSt;19212;3408;17.738913179262962
126;Freystadt, St;6286;1095;17.419662742602608
126;Furth im Wald, St;5248;1497;28.52515243902439
126;Gaimersheim, M;7711;1401;18.168849695240567
126;Geretsried, St;13504;2909;21.541765402843602
126;Geroda, M;548;0;0.0
126;Gremsdorf;1002;177;17.664670658682635
126;Großbardorf;668;0;0.0
126;Großwallstadt;2768;460;16.61849710982659
126;Gröbenzell;12463;1143;9.171146593917998
126;Habach;837;101;12.066905615292711
126;Hahnbach, M;3515;656;18.662873399715505
126;Hauzenberg, St;7930;1893;23.87137452711223
126;Heideck, St;3229;516;15.980179622174047
126;Heigenbrücken;1471;316;21.481985044187628
126;Hettenshausen;1334;214;16.041979010494753
126;Hinterschmiding;1656;442;26.690821256038646
126;Holzheim;1325;241;18.18867924528302
126;Hunding;849;197;23.2037691401649
126;Hurlach;1246;301;24.15730337078652
126;Höchstädt i.Fichtelgebirge;748;135;18.048128342245988
126;Hürup;1351;144;10.658771280532939
126;Inning a.Ammersee;3069;303;9.872922776148583
126;Johanniskirchen;1609;374;23.24425108763207
126;Karlsfeld;10733;1489;13.873101649119539
126;Kienberg;946;170;17.970401691331922
126;Kirchberg i.Wald;2994;964;32.197728790915164
126;Langenpreising;1932;404;20.910973084886127
126;Maitenbeth;1424;271;19.030898876404493
126;Marklkofen;2442;601;24.610974610974612
126;Oberau;1861;336;18.054809242342827
126;Ottendorf;453;44;9.713024282560706
126;Perach;923;132;14.301191765980498
126;Riegenroth;90;14;15.555555555555555
126;Schönborn;344;86;25.0
126;Schönwalde;226;140;61.94690265486726
126;Seebach;928;210;22.629310344827587
126;Serrig;420;96;22.857142857142858
126;Seukendorf;2228;355;15.933572710951527
126;Sigmarszell;1901;338;17.780115728563914
126;Spornitz;655;297;45.343511450381676
126;Stedesand;539;64;11.873840445269016
126;Tramm;218;42;19.26605504587156
126;Trimport;115;12;10.434782608695652
126;Veldenz;266;62;23.30827067669173
126;Waldshut-Tiengen, Stadt;12174;2477;20.346640381140134
126;Weikersheim, Stadt;5219;1035;19.831385322858786
127;Burgoberbach;2574;634;24.630924630924632
127;Creußen, St;3405;672;19.73568281938326
127;Deuerling;1436;247;17.200557103064067
127;Dirlewang, M;1530;376;24.575163398692812
127;Dürrlauingen;993;246;24.773413897280967
127;Ehekirchen;2568;601;23.40342679127726
127;Ergoldsbach, M;5180;1130;21.814671814671815
127;Ettenstatt;631;100;15.847860538827259
127;Eußenheim;2251;334;14.83784984451355
127;Gattendorf;768;168;21.875
127;Geiselwind, M;1585;362;22.839116719242902
127;Gollhofen;576;83;14.409722222222221
127;Greiling;1007;173;17.17974180734856
127;Großeibstadt;794;0;0.0
127;Großenseebach;1732;235;13.568129330254042
127;Hammelburg, St;7050;0;0.0
127;Heimbuchenthal;1398;309;22.103004291845494
127;Herrngiersdorf;859;175;20.372526193247964
127;Hilpoltstein, St;9058;1323;14.605873261205565
127;Hirschau, St;3907;841;21.52546711031482
127;Hochstadt a.Main;1105;243;21.990950226244344
127;Hofkirchen, M;2437;751;30.81657775954042
127;Hohenau;2349;720;30.65134099616858
127;Hohenberg a.d.Eger, St;933;220;23.579849946409432
127;Husby;1195;166;13.891213389121338
127;Höhenkirchen-Siegertsbrunn;6762;735;10.869565217391305
127;Iggensbach;1460;465;31.84931506849315
127;Igling;1753;281;16.029663434112948
127;Immenreuth;1242;295;23.752012882447666
127;Irchenrieth;983;206;20.956256358087487
127;Julbach;1539;315;20.46783625730994
127;Kirchanschöring;2216;409;18.45667870036101
127;Kirchdorf i.Wald;1412;504;35.69405099150141
127;Krailling;4692;424;9.036658141517476
127;Ködnitz;1057;198;18.732261116367077
127;Lengdorf;1906;391;20.514165792235048
127;Markt Schwaben, M;7184;941;13.098552338530066
127;Mengkofen;3825;1046;27.34640522875817
127;Mettenheim;2247;585;26.034712950600802
127;Missen-Wilhams;1007;153;15.19364448857994
127;Ohlstadt;2295;348;15.163398692810457
127;Otterfing;3090;411;13.300970873786408
127;Owschlag;1939;359;18.5146982980918
127;Pleiskirchen;1724;351;20.359628770301626
127;Riesweiler;329;69;20.972644376899694
127;Rosenow;495;233;47.07070707070707
127;Schweighausen;98;23;23.46938775510204
127;Seelbach;3145;567;18.028616852146264
127;Spantekow;460;229;49.78260869565217
127;Stein, St;8805;1622;18.421351504826802
127;Stiefenhofen;1280;247;19.296875
127;Walksfelde;128;40;31.25
127;Wallscheid;144;33;22.916666666666668
127;Wesselburen, Stadt;1360;326;23.970588235294116
127;Wutach;797;151;18.946047678795484
127;Ziegenrück, Stadt (einschl. Keila und Paska);400;224;56.0
127;Übereisenbach (einschl. Affler, Bauler, Gemünd, Keppeshausen und Waldhof-Falkenstein);72;2;2.7777777777777777
128;Bad Endorf, M;5017;892;17.779549531592586
128;Burk;732;208;28.415300546448087
128;Ebrach, M;1071;246;22.969187675070028
128;Erlabrunn;1312;111;8.460365853658537
128;Essenbach, M;7631;1685;22.08098545406893
